OTU_ID	sample_1544	sample_1552	sample_1827	sample_2208	sample_1800	sample_1575	sample_2147	sample_1812	sample_1811	sample_1451	sample_1300	sample_1728	sample_476	sample_1400	sample_676	sample_1663	sample_1388	sample_1495	sample_1576	sample_1284
P_76	1116393.1382532266	1345478.207827719	1657149.8973753462	1357413.4355972349	2092984.7200496057	1444775.020544561	1902013.063375682	2042546.9632382144	2197772.187457317	1965220.0640377835	2091598.8189207304	2560500.077109567	0.0	1493972.6691307772	1536083.260339173	1711877.650956079	2141286.127526077	1885788.4988143025	1515609.5487734503	1854574.4900455785
P_77	1892772.6875501687	1670822.396962123	2732232.683947568	2315098.2372754267	4160723.448050933	2205016.127268748	2345408.0834919377	2814749.6636044187	3044227.333408796	4039885.688049416	3239229.6991502857	2743580.844067377	0.0	1757805.5475671396	1988177.3392169704	3010768.3883440024	2832169.26619102	2434586.29273582	2054402.5970585293	2490785.259082025
P_78	7399334.2656793725	6316557.24458757	14831598.437620686	9994695.757600397	7198845.731254037	9307458.878227176	6868095.24175764	12324500.554166948	11224168.795713115	10173793.544630527	10545535.010622105	13072824.980950646	0.0	13236255.13465914	8774291.344347877	12654740.480165336	6998700.761556965	12831416.937113378	8049989.266705625	7951458.040711829
P_79	1424514.30682691	1882427.919520624	2193034.0467836536	1939587.026129361	2117406.188939066	2284915.439347584	2402014.478108153	2606592.033953846	2459064.2100569904	2465404.881346725	2494696.4276597635	2816840.1130804494	0.0	2385898.541166441	1995255.039126026	2146594.046120936	2904890.990896012	2826068.6956862155	2488671.663912113	2235721.100629563
P_80	1817264.4394745324	4080154.773554653	2948697.8199239066	3352647.741237175	4510170.952469913	2447854.468105754	4051335.1797217	4298107.2955002645	3252032.065756744	2829861.733783888	3598281.7342289644	3958658.114442778	0.0	2968543.146218094	4233461.320805228	2414672.050236472	3331388.107149888	3215010.971079408	2419492.472785115	4594266.882955082
P_81	1222429.037442972	1437390.6591381289	1555980.1263029915	1751852.4151087932	2001268.894476416	1777133.128176381	1685766.0542910525	2137269.224736778	2589236.10818814	2091953.5747286647	2147125.4878005623	2278382.2597099724	0.0	1928337.1066349293	1926688.914596164	1967918.8858776104	2483055.765287204	1885768.1733217167	1703618.8106424874	2065601.3416549072
P_82	1107672.7871601724	1848715.41158952	1567692.4859441454	1536197.944601289	2173819.727204039	1640462.5536513766	1832878.38128666	2159748.111807473	2713495.641858549	2204640.54566308	2377492.618545737	2530813.7660478414	0.0	1834148.398155668	2003222.90705777	1778313.035395537	2989922.7949395333	1880683.3452856047	1643111.6167570516	2052239.4552909925
P_83	2458982.028799765	2240323.1476122905	2579164.048829573	2841715.3199094483	5978806.369064117	2508087.560021895	4636894.294483374	3004097.9589255736	3104600.848542128	3340925.698142567	2988458.752101264	2523977.484748864	0.0	2046474.6821264448	2364152.7461982607	2317164.019976836	3486023.848361301	2242756.8084223955	2137269.75632617	3338640.214500481
P_84	1781149.8218732723	2021675.7875836096	1849651.4623941868	1859182.5420813945	2887592.6284276657	1600807.5930866264	2452865.780970349	2553755.091262564	2567836.9880196964	2460201.2372874683	2380344.021829328	2049693.1983450816	0.0	1678230.755131679	2005718.6392228869	2875741.2083925684	3781207.2198410095	2183531.5552017544	1993261.526444021	2218873.8034183914
P_85	1886587.491943096	2097187.532167068	2200183.8813216584	2794633.4257635684	2349014.249825082	2879735.918581699	2472696.67959161	3973461.432361786	3714394.40431136	2687287.3939490262	3413153.2680374687	3521514.34192286	0.0	2235545.4568557725	2828329.947986797	2189798.6337517123	2926640.1592202964	2775941.96253527	2134067.5064601977	2048640.4621242543
P_86	1906825.067331451	3500393.2703633406	2132334.7291049026	2677454.329870441	4282865.291573601	1831033.7077237684	3476327.2501726737	3618810.599940994	3063735.3711866764	3081057.0369166937	4491406.305995789	2759261.652880197	0.0	2423964.295701572	3112494.6012388645	2358343.1283799885	3792347.2891719695	2891619.0578460936	2397006.2477057185	4326827.179113577
P_87	2770222.535604161	3718602.688324215	4418405.892524943	3559816.3254511016	4628774.877418818	2488503.4963102606	3359337.4912240594	5218849.674649887	4918667.597005065	5008202.086360323	4444770.957837141	3947036.121176299	0.0	3206405.4290206204	3711055.008663004	7140928.857063888	6542139.920569004	2851426.4393005846	2496465.772498064	4607594.203358288
P_88	1171948.9999327334	1463819.4324358162	1653569.1582453053	1543375.6832379785	2244192.2967967098	1047586.7802364384	1552785.2158770687	2038765.894514687	2223628.643243894	1865889.273266154	2257728.342895393	2051883.953728797	0.0	1447952.0982524375	1593668.0835778783	1782026.627142863	2348856.245603975	1785609.9653828137	1581883.2259384831	1690085.4108158408
P_89	2492232.3913056147	1907903.628153504	3433653.630192974	3918521.844822187	2879569.878585139	2525913.059943876	3082961.989272308	3945274.3706126553	3786307.0218647583	4172696.901408229	3790454.367607184	3953562.849516616	0.0	4623173.255731196	3475389.3372987243	3371993.158035016	3876638.2723304816	3439706.055745812	3073820.885090677	3323819.5967248995
P_90	1672343.0920293184	2513603.9411036884	2718472.751487243	2725935.203334669	2756116.1714576203	2679457.838373977	2985693.639406758	3892679.037931974	3511159.99527773	3555071.213885812	4268555.166167281	3368693.7216345835	0.0	3345342.8255902366	3130749.694366232	2486858.377383222	3481044.3006418063	2935706.618125751	2434726.834778487	2798971.5076928944
P_91	1249087.5123531732	1813249.1635401456	1533685.1452925652	1605550.1531591404	2229952.43201996	1827378.525482132	2088918.8895729445	2227224.282727386	2503968.2200420345	2015367.366496106	2650590.077107003	2301946.720128212	0.0	1752259.6764205769	1954271.882526412	1458161.578831657	2525244.0561434394	2486928.005425647	2024172.737621882	2086539.0276451253
P_92	2096142.943788631	2711992.0013394468	3701711.61754024	2460419.4033910194	2633930.9851625427	3033406.557122204	2803211.370596061	4007580.205016518	4221871.983702944	3352012.8050437043	4609381.72300565	4385668.274717168	0.0	3977104.397119796	3284483.352463525	2447284.584357954	4618982.837043242	3903415.6474702377	3136798.5654330864	2569485.9115226427
P_93	2989280.92430073	1852593.3338468445	3987478.0626155576	3420053.866834424	5186078.771044036	4098682.506393611	2448245.3158757407	2812045.297971665	3519257.244013922	3438563.3402123167	3322456.8475094554	2893178.057955202	0.0	3578635.583475288	2826081.021297618	2318798.784190256	3328790.327869639	2870359.085761376	2827422.604402461	3556981.5519192102
P_94	1188857.295805064	1338478.1905578102	1962167.6035351653	1484983.858286275	2847424.939454501	1721223.8047770218	1723584.1120897871	1972415.8610423992	1983619.054595798	2374008.182320673	2076928.3531712703	2216905.310139107	0.0	1413503.330667701	1605166.6587273204	1618795.3902626687	1996499.6433043825	1538868.647199456	1643901.0566643598	1724314.3069699984
P_95	1939863.236953589	2991039.0410177247	3344294.420165288	3041278.9886089563	3013236.4082577405	2006253.2656292887	3290782.2714116727	5449969.7166341385	3416023.342473412	3469459.923143081	4463846.174546574	4754477.713211495	0.0	3481677.0958142653	3975124.273598674	3469394.452311995	4565623.189757247	4370985.658902773	3202504.3065690305	3683921.230294348
P_96	6026033.392676679	18501518.069830865	9444811.120692462	12159970.614362488	10842412.504524715	5923769.691242896	18848349.06721833	14760276.412542917	12595770.855152462	9451046.837312024	17554357.70365511	12526610.826052986	0.0	14198743.470940372	11408902.275870197	8621709.182764709	11297073.552169988	11590732.69403043	10317254.08577708	21980552.745140187
P_97	1530488.2509437783	1826619.0567020848	1918315.6146530767	2294024.791485206	2314859.7751898672	1781672.085933485	2549389.0727007925	2608375.2663195017	2865124.482074225	2785511.220590371	2473082.992578887	2553553.722438131	0.0	2275862.824384697	1914077.286177888	3076549.9253961165	3582039.118171185	2333733.472936501	1927771.746817516	2941491.4146161857
P_98	1167101.6969527542	1247942.1349674885	1565736.1809669374	1713922.3470357987	1898112.6578466103	1403747.7979473649	1572137.1555145015	1647963.8370790903	1881942.1785179584	1902163.1518204743	2437993.5100119733	1853756.3956766168	0.0	1486425.7542738284	1628025.6252951892	1893246.834817072	2407106.249394752	1964701.9548906905	1439398.925225334	1466967.282576606
P_99	3038105.478054577	2264195.2655806057	3389542.6456122966	2844900.960825765	5744395.072248647	3843108.2529369593	3649789.78410808	3159341.3164733127	4118718.53607077	4395094.221741352	4235839.45084561	3805530.260034488	0.0	2833930.964567478	2468478.5297464733	3282864.0702182786	3793959.018589704	2756576.1260405714	2266048.070674216	3721660.444933273
SA_0	794666.4628702329	807100.5110686765	151357.09486932927	264436.37032285176	161290.29479488585	905410.8804711206	339846.4854370672	167259.8130390377	201984.59689484816	19536.973777666168	3380.786852426846	48655.822338751794	2381022.557051305	17254.163963363837	1531.595733654815	78452.3305987458	24252.543389293776	10330.538782499898	1154595.1875107228	2686.22973129113
SA_1	1545522.0020439883	1544934.003487612	195164.43555740817	644950.7919628652	206400.39533502	1156716.601973166	467978.1654633397	280778.3417762769	238883.12942596435	19383.34275959257	5323.467525617311	56211.04899458199	2815031.976213099	16696.61451823194	1820.595736603688	116314.53303952928	25276.817101337423	12974.586113867974	1510144.298242221	3371.262854967321
SA_2	1428821.902226977	1475812.5010814287	240580.69868595584	392731.755116182	305148.3066507195	1461646.905076068	525257.2906191912	379201.9858483345	452229.4125262604	37981.01193342247	5783.871400815892	70259.99370654326	3495297.6312388047	26936.893564351994	2723.235771192532	162554.63506502105	44376.0133148539	18256.73894400545	2128741.84280796	5466.4784315565485
SA_3	812229.7555144859	1183735.0424425215	141293.30580471738	399867.4825647246	323066.66671291314	1557042.168050548	377745.0435189563	255174.23466945463	182856.484173605	25015.393861791614	5207.761413273556	78561.69279788874	2295680.098628679	27474.01368405093	1793.248048319478	91888.41171767109	22759.739475884897	13661.69010095063	1532221.0665209857	4426.964337296932
SA_4	840307.2914896355	1112400.3346114175	126630.91963047336	464632.6125212763	161603.62305641276	872779.8418892155	454999.5808977188	164717.43607816836	181668.2062588997	17560.441954861584	2534.178214424452	52554.35651259945	2641270.352859254	12695.816816661045	1011.2994296892348	63233.292969060974	15671.54132565326	7273.213187019982	735863.582754483	2881.1736288530287
SA_5	737463.2303045624	858486.6050507687	123670.82213067629	260529.84885657093	179827.3730156263	975737.2970647076	291515.3618938328	190082.85452213293	172370.36498220623	18069.82676585581	3160.219746602941	37527.019597212624	1864308.630606912	16793.129507112462	1555.6939909917742	64624.51127398496	23084.04161856777	9652.977416404869	814016.4705954174	3148.660349609532
SA_6	589967.6897720185	692366.3474245535	101187.95107104268	309253.01962961646	152369.4370985162	707282.9940621293	306315.2518286266	134009.15388363777	124896.43913761724	13111.30032292	2503.41729929551	42410.21924453305	2025417.124160744	13656.670428162566	737.5795309591356	51378.25465823917	13008.689058979682	6249.845379680064	641763.6039462123	2283.939764561332
SA_7	597904.9861373632	644859.0760706032	116124.55431709456	263282.3222630121	174125.81239607857	706204.1422798401	231574.75235451924	128425.38616130572	108409.27519152184	12875.0977502259	2071.665927257588	34946.83396596746	1505654.1334132615	10262.67466878056	838.1195718931247	50800.54684398616	14919.993794996846	7008.893542706904	541947.2917361723	2422.7576856479527
SA_8	1371319.9512028575	1019361.8864161132	185310.79212164856	353431.2794825472	170880.82503476355	1055150.5208045635	416956.0476512543	181844.5119043176	194209.6219506379	16399.809613804027	4411.915674779758	46210.79296964902	3180806.8580089263	13692.734940631111	1301.9029231677764	81433.87494138724	18332.39461048676	8908.488886925265	1113573.1162684413	3311.9651375837543
SA_9	837350.2010787048	1103627.9233036854	206037.0825656269	400489.76087238855	178418.51708359524	1095599.240587372	305830.2930603619	187152.7698020642	221368.80233878008	19971.7808562094	3131.061482767702	47162.87685518474	2995139.6768424665	15151.61699796836	1406.9474796349054	87771.06892267954	19478.833110194864	11019.130366868285	939037.3408897388	3247.6012468958534
SA_10	2568948.499683229	1990084.8449110093	379070.16690807184	1325109.0677210407	650781.2620691749	2230912.3086689864	1380911.700423703	597494.9134295454	415051.1174244176	45715.04137864831	6565.96034155093	171307.6026509327	10380116.374006685	39271.04996718805	2645.161935551157	175584.323670174	73113.96971681909	17949.599003488715	1986429.2287017857	8122.711217506726
SA_11	1030486.8810144264	1012665.1611053062	128084.3936202489	498191.9595043792	244720.8806356192	1062020.7390779927	458958.9761414505	218202.711060354	166916.3720334026	24658.987858227163	3748.7912375268033	93483.02304211738	2648764.8887887443	14282.458812409988	901.082194750858	75379.47400975686	18728.143068461894	11291.686484681804	819909.2614205435	3069.093182497183
SA_12	704688.6538468986	659607.440857338	114946.18957222663	286950.01172363915	165228.5612931995	832539.5688664017	338491.70844368724	138590.02009428007	121395.9153269708	16312.972972704256	2436.797849304817	40341.95563897479	1845610.0391018009	13915.451009346438	743.235046092839	58848.2250712364	19203.51984367546	8123.905399146868	769727.7077096221	2696.1649421907405
SA_13	920215.794338706	924470.4668755238	171227.84359408187	574509.2472849588	160412.8945565232	964762.1329201536	396233.6372347781	200960.1928325792	150327.70454186358	18213.62962171726	2798.578426382876	54960.90551128617	4577156.724016857	13031.267830917635	1221.0932864287763	82626.9452417412	14722.949306279945	8627.034358634912	892595.7475561595	2955.179910697283
SA_14	3228946.8212402635	4292997.531007844	680078.3439280866	1104706.8793083597	481561.7891489806	4125527.15383056	1003970.7802975604	807217.400118437	1162284.361431047	57530.32955742358	13338.5237998334	243236.9752973142	10072650.652377175	42387.37041093066	6212.885506578354	207110.98062302728	78362.8411952801	49150.34064482038	7614613.024618047	12240.290073107542
SA_15	636824.8031920126	804102.3483195482	128595.06912244648	258513.18379315035	137861.45220113982	831896.5611839357	238382.5963235828	123959.9013795489	160891.62370374234	15961.009971434753	3055.300366406686	41524.416589684304	1793837.9382292377	12095.49867473456	1213.3578774475814	64018.59069909431	19084.77035037253	6588.79894112158	767933.664440723	2600.581592799711
SA_16	581175.0089870037	731689.3805850239	136618.23198592968	284426.0879473786	108879.06397920822	676101.3977429273	232622.33935345043	102426.8829963331	127492.26330288628	11353.06415037117	2366.066603360557	38775.44388794164	1782840.278924755	10075.049876687644	912.435026104268	52318.933511176925	10134.227706853544	5911.641722123209	579466.7908035616	2117.6822425327327
SA_17	1109107.9568620843	1667068.4629281766	172086.68107368154	475712.2305194312	252921.70540729823	1407840.9899226143	604991.6797777535	331215.5102217437	258562.673320364	21766.539542462167	6532.215031372934	113583.66093864857	3374484.026183714	21945.41077699173	1557.665076714948	119142.66807678588	21737.91124401227	14323.396689483316	1131096.1803480757	5297.737239634385
SA_18	3296640.803496118	2635679.3678371664	571430.71199879	1021940.030142908	431641.3831397812	2555330.053182048	620148.486873524	432435.8855481857	438894.5630246144	27727.31640294094	10248.294928113331	102442.0607907042	11429615.236175204	32705.351114145866	3236.7848334036166	221936.21029993903	46461.9801755196	31432.24500636563	1685702.4864788423	7284.4651155365345
SA_19	5178140.983221187	5873298.941072591	839840.8352235035	1558929.1957549097	529034.9405373969	5285742.61914999	1585795.4836077918	958596.7190250624	828069.8274207911	47211.621603910426	12954.851111830269	373835.0157056377	17513359.070507314	63193.39043231585	6815.913998520816	374410.3301954272	67430.14772644764	53427.128352562926	3240634.0102532213	15783.87793083263
SA_20	614164.3103548449	1002399.8078958384	118519.20872566148	296101.807246026	134041.61513097116	731373.1671186471	290797.1751076582	143591.2853453215	123449.50030956903	13089.912925767852	2318.4838876066306	47626.17508572132	2175597.1185136545	11160.903009242316	902.3265597324822	49798.96814690683	12704.088257997544	7941.26975442686	772723.0930584375	2805.996120367098
SA_21	1856614.1929261484	1278153.5281924144	244964.4839316233	591407.5833143549	277475.7971043462	1485942.9945654084	564086.9376635001	354832.57386493584	295811.25119079073	26712.12675027781	3790.798878499676	93186.28953704111	4545757.217723168	18275.17959518787	1574.9162923475897	88552.5732635797	32503.41467873932	12776.612507689457	1276342.215967025	3415.1123480285414
SA_22	1110320.8746990457	1090940.259733824	201187.0081209294	623165.6940333009	167820.0223163564	1292026.9342858647	403679.2493795475	224329.4772805666	239821.52929205963	21306.52587872073	3507.784987282842	61948.8264813579	7223278.537899745	18143.448262165417	1431.8508508054588	104338.55854142136	21067.55293146974	9285.987410179525	1146102.4038437232	3299.811684051951
SA_23	1227606.7663816125	1664979.9661674562	278538.4681903099	633051.8572536336	277938.48816272535	1807221.218443276	485074.5998136546	262970.3127662207	217059.05370431507	16520.899829203623	6007.793927461289	63196.463542825695	3563632.381299041	15814.84804994895	2400.798586764485	121567.9678837258	21692.03829395493	16561.794679606166	931721.740485454	5457.728017429528
SA_24	726858.0820782995	818411.3022367415	114652.27903804276	307102.1404986229	133358.0741109973	768051.3360722981	272721.64374782256	133109.43632085304	118372.3420956841	13779.247333953415	2814.7146658492115	37323.99410055888	1743637.2062536257	10976.66445439108	1027.490395354891	52944.943808344906	15364.045713754263	6865.456910746543	717158.7428018037	2129.954031789949
