OTU_ID	sample_2353	sample_2160	sample_1861	sample_2187	sample_1533	sample_1828	sample_2262	sample_1728	sample_1799	sample_1758	sample_1760	sample_388	sample_1347	sample_1558	sample_1401	sample_607	sample_1546	sample_706	sample_1543	sample_1600	sample_2192	sample_1811	sample_566	sample_573	sample_2289	sample_1740	sample_1427	sample_1337	sample_1825	sample_483	sample_1522	sample_1832	sample_669	sample_2222	sample_473	sample_1500	sample_1475	sample_1520	sample_2158	sample_511	sample_469	sample_1489	sample_445	sample_2311	sample_1774	sample_2274	sample_520	sample_455	sample_1387	sample_424	sample_695	sample_1637	sample_1275	sample_1733	sample_429	sample_453	sample_2148	sample_1479	sample_1535	sample_1644	sample_1854	sample_743	sample_1464	sample_517	sample_1484	sample_1357	sample_1622	sample_1456	sample_433	sample_407	sample_2171	sample_685	sample_1269	sample_420	sample_535	sample_2281	sample_461	sample_2369	sample_382	sample_2167	sample_1707	sample_1560	sample_1443	sample_651	sample_1291	sample_2261	sample_574	sample_1276	sample_1372	sample_393	sample_565	sample_514	sample_1804	sample_1298	sample_2219	sample_1548	sample_726	sample_1263	sample_1678	sample_557
I_12	249400.98989549	88568.3019025324	237793.57145992992	161254.09260870874	111186.90130838953	145611.7845559784	332229.69896484254	226131.97769749552	224774.13223540405	334064.7803665756	263159.8481465599	0.0	177802.30837007047	152792.77912437072	244830.23616673416	225803.40828125403	117239.29228600756	189944.22777473263	88284.43597813738	188148.61526166252	210190.2275297985	202405.9064711017	208769.86242341035	207820.8494270152	323849.28865470155	260506.3702459189	227961.9521180416	210007.4630613401	243503.7901124521	0.0	75405.52143700859	271714.81034011784	339092.419393794	198777.80689898625	0.0	200141.0995152848	193240.2496258949	115289.98911211078	153615.7067444866	192570.83965232488	0.0	251940.51344340545	0.0	273392.39852882427	204177.31710297093	216781.576494852	179811.29848011347	0.0	273062.3512739141	0.0	197596.2147427667	269141.88541363657	143049.86990997603	218328.1941200391	0.0	0.0	156938.88190324692	169942.16350882378	122500.9668432737	177555.76844199144	218746.6687124477	190358.47389217844	269143.5939939428	242304.9773160109	239730.3910601413	188452.71358096573	355479.5918017237	171800.37443928595	0.0	0.0	157360.8574155674	169181.75020999194	263102.4114688274	0.0	311123.2010505554	132330.82082011746	0.0	239120.5017148164	0.0	194963.02813296387	218051.748404572	188364.9544324571	188981.0381644322	200951.3255958952	140564.9619079594	376578.3481186529	222597.93316297443	201192.9255946708	207519.4477026621	0.0	256891.63440809547	181698.48155576127	194717.66934731585	196812.1609048927	299700.6446619037	95567.64816442366	192727.5374104824	241404.9086190728	207684.82856378736	368093.9580177206
I_13	321301.51716766675	91412.28203021362	249311.04741434896	196004.7703781178	181039.7435963806	304043.6667987418	472986.74528260494	275379.0659603779	239615.72897598983	371144.5892068247	408313.8716577328	0.0	205271.07382128964	204644.98713597585	273373.7656237384	242657.79037682308	148820.41351586563	172851.43364993265	96031.51038298794	297086.2740880056	295782.9801769755	268364.4749727108	208578.2461134824	374825.1635945248	249410.3805410789	371482.8642590317	276391.0123576504	219654.15279465963	257737.69443934635	0.0	83839.54445931996	344513.4785733353	296869.469990016	190784.43465833875	0.0	363558.2951493961	276682.50496330834	136878.10188818438	202010.331409594	216440.93622190552	0.0	304643.1160628837	0.0	190053.1948605098	316200.51814454654	245578.3667217758	196484.11637493648	0.0	301898.6151090804	0.0	269167.4542507452	309782.9327818514	231595.8199798441	331945.9321796003	0.0	0.0	197727.75805399308	259739.88022725144	122428.27351439964	277822.16592863126	312882.4236961004	229253.0714763019	319005.5846792319	267074.33162670024	255639.8068266721	264227.8840900174	423278.9754410317	239481.2170009013	0.0	0.0	186480.64305490235	127897.59915570555	206823.47831161224	0.0	369345.628648082	204373.09143262048	0.0	271876.28385468124	0.0	178049.84988960513	294837.6475080186	216787.15081864764	282339.7998944602	311362.6781267149	218331.58482607032	572171.7736383957	278714.7494029337	383780.6082583926	202214.09862733624	0.0	258599.6453232412	233438.376746502	303192.2247766853	244698.09792977752	314899.08150720794	117527.3183464557	273205.5623245384	212950.00752186755	220168.89526395733	294489.5512761496
I_14	177854.0242631193	70314.40683304885	186189.71673085907	140815.15570038572	100879.84001186203	129245.61289836068	235878.4730191032	156385.01053201652	123052.91644967704	247358.92501730137	242433.5187867619	0.0	160681.665462616	131887.92814235904	164354.82990366188	180495.1946531616	51610.76321004062	143315.85140116877	61931.47873215124	202482.8729969436	144924.81006077465	113717.93350041294	142305.68377583643	161931.23582824468	217042.1801123396	232243.4533143541	158327.19946965214	138802.9373081376	180592.5472249024	0.0	66168.24793082465	217210.92852616764	130860.71790986492	147111.34017354948	0.0	188327.47186239192	166974.1311911082	92675.47113635592	126097.07294100604	165938.08470811124	0.0	171407.28338882164	0.0	224690.2141020208	150878.9192095919	110248.86125961268	124738.31962581792	0.0	146815.61703843376	0.0	131355.16554847968	255919.65676002688	126467.81276839857	179604.58318698782	0.0	0.0	118177.22750420948	159615.6931898901	74019.34757968441	145130.94692166458	155497.27617078894	158185.33709182887	220278.60178240083	192800.2339453253	192279.0017008396	155734.86543338557	211143.1111835196	160712.07443648053	0.0	0.0	90858.13778074742	118306.9145259222	123832.03904452024	0.0	191354.6422164432	117985.14734294682	0.0	270193.9120960039	0.0	146222.11419484092	225502.43301335868	105157.313674625	198114.2693179568	185883.0148625688	136982.1004923943	260065.47296513696	128347.1812051563	147134.69818755757	217461.0084853313	0.0	152373.6108033525	225084.9208892308	134096.23270339798	216581.5077830944	154083.8704015978	74876.59881545974	166934.72843607664	204462.4020664578	192507.6300239948	176806.27622704036
I_15	199094.6074856837	69332.90643414175	219163.7453219255	109668.55388133306	73464.14758416683	156640.65565183558	404785.7627412228	207012.4045519056	101833.7519132781	268942.58976983983	233549.63518560905	0.0	137916.6017442236	149783.14125828867	164645.0014005438	177923.54945688727	50537.81979826542	135022.78319174788	74347.52794720739	200163.045192378	131945.39051763254	182977.00027435823	202443.4564900876	179450.8034232443	152624.5348814276	199079.2028991144	176830.63279532775	170359.79575042945	167576.79434733855	0.0	55142.59555181518	209903.2939789742	106550.64040746556	153332.92133941947	0.0	137865.18197623215	139044.129754105	84879.81928612832	98218.19214616391	120009.12061395182	0.0	197987.57921215508	0.0	193859.24920891435	201623.83055810543	113379.02045070883	110661.13585536074	0.0	176444.1848548975	0.0	184993.22205461143	275129.43798326165	113787.5362935048	193545.53336373644	0.0	0.0	127054.92422759012	192452.29105957216	55820.362379384846	134648.73694923634	147830.68389035977	112674.31475679803	211313.05133531053	137376.26067659687	166690.81745890956	132906.13371607714	254805.0190148761	200614.390445489	0.0	0.0	83874.53072192827	117098.66674816151	134796.59364338915	0.0	173053.15596739858	113463.38365252515	0.0	153481.14103140554	0.0	110531.00847450356	227192.7601560162	95864.34157845336	144083.99210886416	219609.9201583499	135342.1424299417	245779.9345424178	139395.5749122868	195671.3748401026	133047.1182543583	0.0	135905.234919042	248185.3962587946	143356.76468822808	156885.84628919896	191719.2683927845	73239.29970092815	123488.15444921584	149992.55554783414	152918.64093202926	150728.76254931316
I_16	192543.0087784259	80222.5261273928	225003.17397669188	121147.9210953394	67391.32750194977	137984.2044068515	334902.0552947367	210908.08838588384	164074.73440866196	261525.8092360121	286533.7064538825	0.0	188822.25754931124	163427.63222066007	191242.6223793085	158252.6766663996	52404.37663722298	141349.66396798412	86259.10219200206	226923.4947791212	130661.00556698305	117147.15251869996	151013.6386793873	161828.15582607224	196144.85021562988	212597.0537839763	215288.32669601272	142036.37621187186	222382.0976878969	0.0	81393.64988708583	179277.80969687112	136871.8234012117	121941.94326344867	0.0	181195.12346127577	128311.66075679484	98228.58540248546	109332.96494526198	125453.96134994394	0.0	174695.6539709959	0.0	228744.6312792184	166173.4335960845	122813.74264799076	131866.60796069633	0.0	147932.40027662288	0.0	156445.95537720394	297750.08771523525	130438.68726037625	218682.4734243517	0.0	0.0	109471.74478911803	189018.7388582564	84552.67509514165	132644.4057788798	215298.513600794	159386.2837314229	202034.249279021	163073.3212451646	187978.8002155954	124873.32802719764	255393.30731111672	166640.66315134705	0.0	0.0	115146.33735945565	128598.21380063082	149326.5985110789	0.0	163898.3077571565	106327.57906381818	0.0	239544.2585298298	0.0	102901.80300083027	267976.5624621486	97694.0227231175	179396.59028308222	180451.43206630973	141875.59532643494	284203.27416507114	177201.64502727275	154090.09787041548	197885.349921662	0.0	164162.09039889564	221347.4856168368	139724.76519237307	214712.98987196124	207236.91349387684	90640.78150476272	173439.60753867982	189834.3817794188	205646.7634187344	145855.46132865475
I_17	330042.6813068388	99323.19415790286	285992.1690152328	245417.73206854743	198651.2954769211	348934.7157630543	478290.5627904783	309436.2212272085	221656.4821084985	357545.0991703964	445844.9319257415	0.0	300048.8593238025	145546.18949798256	321643.26095458	261019.21628942227	149416.74998595408	202728.3121093277	103049.66511688165	302496.20768616215	232308.9292554849	289309.29657951125	216283.43875400373	368723.336444581	254708.9546678488	310159.93641199823	268545.7830378273	230757.46287150253	434823.2903032636	0.0	98443.10096048348	335519.9100839998	406334.7245325853	259297.25325061908	0.0	304110.1768810849	336685.644188419	174891.5346164747	246897.9787193929	320280.39529902313	0.0	401093.7306536618	0.0	284309.8800267059	301334.7088272892	363515.26999826543	280375.35585194605	0.0	269938.3415567071	0.0	255452.96766004863	371839.46111345297	193522.4993346117	305504.0590184078	0.0	0.0	232482.94911889004	242837.4174910748	158086.53291621408	273326.0406028229	270569.8142201912	223160.34389902875	321569.740863861	254411.3042788825	316909.0935933845	235645.96808857968	545105.2677727395	275903.10924757057	0.0	0.0	217398.99404070087	165447.54729442726	296865.2029923771	0.0	324437.6358988469	222586.2149791607	0.0	251653.89602298787	0.0	207278.42239362345	314714.1197737211	189696.68863290423	327343.2178284715	323769.88582035474	246740.5648467457	571298.1049142634	273575.50831776526	339021.8817533103	226302.818847458	0.0	294931.6500213872	275640.7948533409	343504.6186488158	296578.0491215442	420282.9750536984	119829.95881621838	309123.41864552925	220363.81977778484	251256.8869156342	389861.2054156218
I_18	174912.5999754035	61972.429381857495	180423.862055444	106417.66840541232	73328.3773530441	148601.08621815982	355559.3387418909	175526.72634244786	97893.78210549282	262383.2974554726	216963.33062938892	0.0	170085.42988199444	136752.1874424043	138262.77212168783	141839.36133510165	59282.07307510761	151020.03310591687	60476.82656587083	191403.7612121108	131148.25408933248	186176.90830221013	144605.1502872815	176813.01117781212	168806.08940615525	168152.94030176365	193457.7147558344	150384.0137119744	155687.61964225085	0.0	59975.34130504688	161934.20652045164	101341.7655115539	141543.25430940083	0.0	151290.17156460334	117098.48360830804	82653.11243688702	98397.40791661838	122815.81074948623	0.0	191227.3802539348	0.0	222848.2627462265	172907.55253970032	117055.88679221776	119092.08900434866	0.0	189553.6242371701	0.0	141543.40722419563	266937.5169408665	131840.56774857672	197717.5940820024	0.0	0.0	120815.54754002344	181716.26620853745	66453.09156442984	118792.41343614204	152248.83200822244	135090.83025542015	180865.48850611984	168362.04481546473	174757.87202913052	143832.48785492324	258333.49156878729	167419.2719087554	0.0	0.0	90447.61283313249	105830.4232069938	148353.82732789294	0.0	166270.87091022782	106974.41281346974	0.0	233800.01063216155	0.0	143116.81520068191	213366.2347544076	83733.71082392953	178166.71431708854	206313.77033091543	124548.80450240338	248091.82416516176	160965.06702387458	194051.39399233327	138736.19257578318	0.0	204993.67160302468	169078.8210752147	151873.59693769537	172100.5171401119	181710.166247972	86089.48700969582	121222.30463032536	129094.86670436952	187939.87226510327	167926.36494713707
I_19	160483.07959158294	41378.384707877136	152057.84890490668	81674.15389119786	53968.21009102626	101900.36662030236	195588.26829452568	122134.23137111576	81104.97923196116	164979.833482121	189885.61122228432	0.0	111689.03251956256	109398.56028480956	124806.9801584499	104293.63931206752	51123.5142207676	110676.54840514172	38545.09688618752	131590.583437898	93841.90174004484	107741.03960591504	116772.60708539136	108590.43574742237	174903.27679820254	134867.4877897394	125870.2006815306	128723.57014371685	121117.73104777269	0.0	41702.035943808674	129763.86066301832	112641.995215659	97595.42323082326	0.0	109651.1768910762	85703.26649194394	52293.84161306947	67500.33535096396	100554.7823765166	0.0	105831.22383899044	0.0	146284.31103415042	112523.44797250052	88642.96598713969	87647.03346976335	0.0	117992.01606958936	0.0	138876.76977594246	170983.31616313665	105083.1632562437	163193.36213056353	0.0	0.0	72293.67349207737	109354.56069702514	64516.25120946109	86401.80598003346	141788.0227903436	99453.14174044998	126453.9128512854	107466.91665741836	110997.31027569766	116285.9012884242	153027.93397029702	102283.86730768594	0.0	0.0	70162.85026818758	71378.91595229118	119357.45336270434	0.0	149212.30901754144	72069.31226398915	0.0	150414.09960944386	0.0	103822.5591251945	127276.10868795392	87073.66136219766	128641.57756040132	146718.1144193588	85374.87632355027	192329.6049607758	105657.09918327809	155615.3983871719	114018.73033810224	0.0	121099.57207137247	132221.43577061876	85767.40152586151	138895.87059556472	113587.8802276422	60965.04426360974	104379.98148728402	100694.35797258632	110028.82414077871	122539.9101373057
I_20	346037.85924862145	127936.61803932412	315484.9015511376	194243.496818728	149661.30810848015	313905.272618927	486285.0012897512	273255.5693631491	370141.6028309388	396864.04295921855	532212.4393445051	0.0	222440.1845286476	235556.94290574777	227629.2006456292	191592.87298782528	93210.0107511741	298359.2143988615	120831.05416444172	298394.8039623593	178501.39264864556	247504.894522585	291137.14371656434	301214.70320610126	282871.3145416019	316295.2917003467	252197.38760516167	410051.2295356185	302982.82088405377	0.0	133262.57851625167	318956.50069358654	184574.0818381339	191924.23661219864	0.0	292136.75498746784	265356.3467771622	105356.80293795202	229286.60936750795	263118.2045783884	0.0	258969.33161221785	0.0	272781.7404043317	303958.03783741686	160140.7973517762	216683.20024517013	0.0	172952.0812328642	0.0	221412.21639313165	395122.5071721369	701075.7258960792	466879.3371967081	0.0	0.0	176662.25511102108	239125.08352840343	145595.4360569297	187219.6297883395	261118.3738758064	257440.8139828399	334031.01211969415	319546.0403808134	278645.74702624587	250904.88239681043	324111.9575356078	211050.29512433743	0.0	0.0	184984.0154301155	150407.99976462047	238740.7293078027	0.0	269743.7220379044	244075.3793215448	0.0	339408.97690696863	0.0	186085.37056946085	297660.3569034401	180596.58138910832	218104.5432025421	241608.74880870964	235856.51303287447	420179.80570638174	323449.713941929	193353.41867869825	451677.14709686034	0.0	233555.54117648292	375522.3925601174	206322.07827535048	313569.5847175998	226812.3249166441	104897.08366661238	270206.97970326606	335547.2436138819	361364.2455553429	290210.9970910101
I_21	528914.6987833087	234314.30095045027	641826.371854614	449725.57463735086	394964.9500392103	462744.2884152684	1138350.0446178347	605392.0536986599	551178.9624179105	641606.7579142421	846891.9953860583	0.0	468247.1303392679	373112.5819514613	335409.15478626784	412374.8388580374	210619.6560000712	638030.9265313356	206863.5994590624	706868.129553651	302115.8222115703	409788.38031638495	667670.4713936162	619275.179833849	539516.8142517043	735315.9552293565	518863.4444902659	673757.2882881474	512428.6458547536	0.0	260103.3762406731	603295.2730671895	369385.6983241348	488611.82492946816	0.0	480989.3246358784	602303.1076386184	311642.8351372005	561886.534568301	595755.9188163744	0.0	585701.0668274728	0.0	642496.3379566234	488208.4383910554	244715.67094917	461985.1004899466	0.0	482763.32006178587	0.0	379123.4494734605	940821.367336467	969351.492632392	755972.1592581079	0.0	0.0	348736.0649844404	413362.6373137575	324615.6626946342	418466.7488428506	698176.2172682228	455568.7524782077	770083.3470204945	689358.0456630711	576362.0953568342	544134.2629966156	751571.4100448949	511082.9915877829	0.0	0.0	414100.37856609945	486966.7862229317	528140.9514733079	0.0	508645.9574745009	456340.3994420376	0.0	736389.2456136497	0.0	448819.1780840246	737384.815985229	466883.3267241566	506454.0897048335	401383.9533305185	552429.9331576126	844266.9377650227	652968.8470464705	397548.789192188	1022409.5659843351	0.0	489515.57907258347	862135.0633182686	397416.70186034846	602601.494687271	517737.4313696216	201575.74323461368	652421.7062222962	831555.1913731566	807268.5880767652	575432.8938951815
I_22	155555.59438938394	54871.44624503138	161940.2554335764	65394.31719878558	54630.92126442653	99705.76952661386	222060.0816355824	127790.11203095682	86308.6401986157	226693.48305358744	235807.07730450592	0.0	112071.70362232668	118696.42758848263	131417.9271065398	104511.78961706898	37889.049369623805	138654.13746875987	48553.730894512446	167856.00543895122	88855.38306060953	128082.00935361291	129201.3524985777	145117.38919256342	179185.80377496747	145232.5224191589	134749.07170313885	147021.1370547251	133033.8711159899	0.0	54965.12881052159	155639.47253853653	96705.96873917364	98854.20674374633	0.0	119945.1691835172	114747.83227660836	46518.92925077235	81058.77148964512	104423.20640166316	0.0	128556.75564614558	0.0	158798.59305325514	136985.45471478158	93075.92742814294	105326.3754315329	0.0	101187.31786591334	0.0	144280.2957017572	227462.00827654687	148897.63028075738	133438.92227928003	0.0	0.0	78713.69055717849	131580.39025750346	63984.96359694189	113919.94417767432	126417.37446087782	110014.04584056872	124439.58378772628	113091.21092861705	138928.7759320014	120521.30016369616	157961.37038453936	116317.19579756174	0.0	0.0	73048.63409831822	92240.50050397364	109806.08969431544	0.0	132582.78457136315	88810.44713497584	0.0	165551.63876066828	0.0	105344.90625488464	148158.6639647056	75382.14781858274	147179.641396284	155011.93694925454	86588.30053200337	213348.3468927652	116481.13107474292	138779.16489908742	149982.71950719223	0.0	118346.7413457253	187479.11598303987	102344.27449636965	148209.14405161055	125042.00197621631	53890.61019767524	115654.82495772542	101386.02032909077	140414.22010488153	149946.66903063486
